final_rank,size,mp_id,hub_name,from_stop_id,from_stop_name,from_stop_area_id,from_stop_modes,to_stop_id,to_stop_name,to_stop_area_id,to_stop_modes,minimal_transfer_time_s,pair_type,within_confirmed_hub_node,candidate_for_later_change,review_note
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108498,Giesing,108495,rail,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108498,Giesing,108495,rail,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108499,Giesing,108495,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108499,Giesing,108495,tram,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108500,Giesing,108495,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108500,Giesing,108495,tram,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108501,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108501,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108502,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108502,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108503,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108503,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108504,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108504,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108505,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108505,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108506,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108506,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108507,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108507,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108508,Giesing,108495,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108508,Giesing,108495,subway,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108509,Giesing,108495,subway,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
