scenario_id,sample_factor,unit,iteration,both_inside_main_trips,car_sample_trips,car_share_percent,pt_sample_trips,pt_share_percent,bike_sample_trips,bike_share_percent,walk_sample_trips,walk_share_percent,unexpected_mode_sample_trips,unexpected_modes,definition
BAU_2040,0.05,main_trips,10,182517,53404,29.259740188585,33489,18.348427817683,38255,20.959691426004,57369,31.432140567728,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,11,182517,53260,29.180843428283,33862,18.552792342631,38660,21.181588564353,56735,31.084775664733,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,12,182517,53141,29.115644022201,34614,18.964808757540,38874,21.298837916468,55888,30.620709303791,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,13,182517,52984,29.029624637705,35091,19.226154276040,39142,21.445673553696,55300,30.298547532559,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,14,182517,53093,29.089345102100,35693,19.555986565635,39295,21.529501361517,54436,29.825166970748,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,15,182517,52924,28.996750987579,35952,19.697891155344,40003,21.917410433001,53638,29.387947424076,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,16,182517,52832,28.946344724053,36563,20.032654492458,40027,21.930559893051,53095,29.090440890438,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,17,182517,52934,29.002229929267,36978,20.260030572495,40057,21.946996718114,52548,28.790742780125,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,18,182517,53044,29.062498287831,37439,20.512609784294,40215,22.033563996778,51819,28.391327931097,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,19,182517,53099,29.092632467113,38027,20.834771555526,40196,22.023154007572,51195,28.049441969789,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,20,182517,53065,29.074004065375,38611,21.154741750084,40184,22.016579277547,50657,27.754674906995,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,21,182517,53238,29.168789756571,38722,21.215558002816,40627,22.259296394308,49930,27.356355846305,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,22,182517,53038,29.059210922818,39126,21.436907246996,40780,22.343124202129,49573,27.160757628057,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,23,182517,53412,29.264123341935,39507,21.645654925295,40702,22.300388456966,48896,26.789833275804,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,24,182517,53512,29.318912758812,40026,21.930011998882,40791,22.349151037986,48188,26.401924204321,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
